movieId,title,release_year,item_age_years,is_new_release,num_genres,primary_genre,genre_no_genres_listed,genre_action,genre_adventure,genre_animation,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_film_noir,genre_horror,genre_imax,genre_musical,genre_mystery,genre_romance,genre_sci_fi,genre_thriller,genre_war,genre_western,num_ratings,avg_rating,median_rating,rating_std,popularity_percentile,recent_avg_rating,rating_trend,num_tags,top_tag,imdb_id,tmdb_id,feature_version,computed_at
3708,Firestarter (1984),1984.0,34.0,False,2,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,3.05,3.0,0.8316649966583098,0.7747382467665777,3.5,0.4500000000000002,0,,87262,11495.0,20260720174820,2026-07-20T17:48:20.005265
3709,Sleepwalkers (1992),1992.0,26.0,False,1,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,105428,11428.0,20260720174820,2026-07-20T17:48:20.005265
3710,Action Jackson (1988),1988.0,30.0,False,4,Action,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1.6666666666666667,2.0,0.5773502691896257,0.5299219872716074,1.6666666666666667,0.0,0,,94612,10117.0,20260720174820,2026-07-20T17:48:20.005265
3711,Sarafina! (1992),1992.0,26.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,105316,35936.0,20260720174820,2026-07-20T17:48:20.005265
3712,Soapdish (1991),1991.0,27.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.833333333333333,3.0,0.2886751345948129,0.5299219872716074,2.833333333333333,0.0,1,television,102951,25562.0,20260720174820,2026-07-20T17:48:20.005265
3713,"Long Walk Home, The (1990)",1990.0,28.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,100046,51763.0,20260720174820,2026-07-20T17:48:20.005265
3714,Clara's Heart (1988),1988.0,30.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5,2.5,0.0,0.1787620611784028,2.5,0.0,0,,94882,73079.0,20260720174820,2026-07-20T17:48:20.005265
3715,Burglar (1987),1987.0,31.0,False,2,Comedy,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.75,2.75,1.7677669529663689,0.4222438924245534,2.75,0.0,0,,92710,38921.0,20260720174820,2026-07-20T17:48:20.005265
3716,Fatal Beauty (1987),1987.0,31.0,False,4,Action,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.1787620611784028,1.0,0.0,0,,93011,35463.0,20260720174820,2026-07-20T17:48:20.005265
3717,Gone in 60 Seconds (2000),2000.0,18.0,False,2,Action,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3.221311475409836,3.5,0.8191692446412525,0.9669472387600082,3.1,-0.1213114754098358,0,,187078,9679.0,20260720174820,2026-07-20T17:48:20.005265
3719,Love's Labour's Lost (2000),2000.0,18.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3.0,3.0,1.4142135623730951,0.4222438924245534,3.0,0.0,0,,182295,51333.0,20260720174820,2026-07-20T17:48:20.005265
3720,Sunshine (1999),1999.0,19.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,145503,17771.0,20260720174820,2026-07-20T17:48:20.005265
3723,Hamlet (1990),1990.0,28.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3.8,3.5,0.7582875444051551,0.6449907616505851,3.0,-0.7999999999999998,1,Shakespeare,99726,10264.0,20260720174820,2026-07-20T17:48:20.005265
3724,Coming Home (1978),1978.0,40.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,3.3,3.5,0.8366600265340756,0.6449907616505851,3.0,-0.2999999999999998,1,Vietnam,77362,31657.0,20260720174820,2026-07-20T17:48:20.005265
3725,American Pop (1981),1981.0,37.0,False,2,Animation,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.5,3.5,0.7071067811865476,0.4222438924245534,3.5,0.0,0,,82009,29204.0,20260720174820,2026-07-20T17:48:20.005265
3726,Assault on Precinct 13 (1976),1976.0,42.0,False,2,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3.6,3.5,0.6519202405202649,0.6449907616505851,4.5,0.8999999999999999,0,,74156,17814.0,20260720174820,2026-07-20T17:48:20.005265
3727,Near Dark (1987),1987.0,31.0,False,2,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,4.3125,4.25,0.7039429765866795,0.7376822007801273,4.5,0.1875,0,,93605,11879.0,20260720174820,2026-07-20T17:48:20.005265
3728,One False Move (1992),1992.0,26.0,False,4,Crime,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,4,3.75,4.0,0.5,0.5981831246150687,4.0,0.25,0,,102592,21128.0,20260720174820,2026-07-20T17:48:20.005265
3729,Shaft (1971),1971.0,47.0,False,4,Action,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4.0,4.0,1.0,0.5299219872716074,4.0,0.0,0,,67741,482.0,20260720174820,2026-07-20T17:48:20.005265
3730,"Conversation, The (1974)",1974.0,44.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17,4.205882352941177,4.0,0.662825946455114,0.8503387394785465,3.5,-0.7058823529411766,1,spying,71360,592.0,20260720174820,2026-07-20T17:48:20.005265
3731,Cutter's Way (1981),1981.0,37.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,82220,31593.0,20260720174820,2026-07-20T17:48:20.005265
3732,"Fury, The (1978)",1978.0,40.0,False,1,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3.0,3.5,1.4142135623730951,0.5981831246150687,3.0,0.0,0,,77588,12611.0,20260720174820,2026-07-20T17:48:20.005265
3733,"Paper Chase, The (1973)",1973.0,45.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3.8333333333333335,4.0,0.2886751345948129,0.5299219872716074,3.8333333333333335,0.0,0,,70509,14328.0,20260720174820,2026-07-20T17:48:20.005265
3735,Serpico (1973),1973.0,45.0,False,2,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,3.794117647058824,4.0,0.7084054173240896,0.8503387394785465,4.125,0.3308823529411766,1,police,70666,9040.0,20260720174820,2026-07-20T17:48:20.005265
3736,"Ace in the Hole (Big Carnival, The) (1951)",1951.0,67.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,43338,25364.0,20260720174820,2026-07-20T17:48:20.005265
3737,Lonely Are the Brave (1962),1962.0,56.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,56195,43002.0,20260720174820,2026-07-20T17:48:20.005265
3738,"Sugarland Express, The (1974)",1974.0,44.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.0,3.0,1.4142135623730951,0.4222438924245534,3.0,0.0,0,,72226,5121.0,20260720174820,2026-07-20T17:48:20.005265
3739,Trouble in Paradise (1932),1932.0,86.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,23622,195.0,20260720174820,2026-07-20T17:48:20.005265
3740,Big Trouble in Little China (1986),1986.0,32.0,False,4,Action,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,3.857142857142857,4.0,0.8698354767504926,0.9056148634777254,4.357142857142857,0.4999999999999995,0,,90728,6978.0,20260720174820,2026-07-20T17:48:20.005265
3741,Badlands (1973),1973.0,45.0,False,3,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,4.090909090909091,4.0,0.7006490497453708,0.7902381441182509,4.75,0.6590909090909092,0,,69762,3133.0,20260720174820,2026-07-20T17:48:20.005265
3742,Battleship Potemkin (1925),1925.0,93.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,3.65,4.0,1.2258783698955529,0.7747382467665777,2.25,-1.4,0,,15648,643.0,20260720174820,2026-07-20T17:48:20.005265
3743,Boys and Girls (2000),2000.0,18.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2.0,2.0,1.0,0.5299219872716074,2.0,0.0,0,,204175,10571.0,20260720174820,2026-07-20T17:48:20.005265
3744,Shaft (2000),2000.0,18.0,False,3,Action,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19,2.6578947368421053,3.0,1.054785807363374,0.8641449394374872,2.375,-0.2828947368421053,0,,162650,479.0,20260720174820,2026-07-20T17:48:20.005265
3745,Titan A.E. (2000),2000.0,18.0,False,5,Action,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,3.413793103448276,3.5,0.682288239221013,0.9082323958119484,3.357142857142857,-0.0566502463054185,0,,120913,7450.0,20260720174820,2026-07-20T17:48:20.005265
3746,Butterfly (La lengua de las mariposas) (1999),1999.0,19.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4.0,4.0,1.4142135623730951,0.4222438924245534,4.0,0.0,0,,188030,31023.0,20260720174820,2026-07-20T17:48:20.005265
3747,Jesus' Son (1999),1999.0,19.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.5,3.5,0.7071067811865476,0.4222438924245534,3.5,0.0,0,,186253,25636.0,20260720174820,2026-07-20T17:48:20.005265
3751,Chicken Run (2000),2000.0,18.0,False,3,Animation,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3.551282051282051,3.5,0.8512395224663412,0.9779819338944776,3.4473684210526314,-0.1039136302294196,0,,120630,7443.0,20260720174820,2026-07-20T17:48:20.005265
3752,"Me, Myself & Irene (2000)",2000.0,18.0,False,2,Adventure,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3.0869565217391304,3.0,0.8963155931434403,0.948829809074112,2.909090909090909,-0.1778656126482212,0,,183505,2123.0,20260720174820,2026-07-20T17:48:20.005265
3753,"Patriot, The (2000)",2000.0,18.0,False,3,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,68,3.448529411764706,4.0,1.0371448533754728,0.9725928967357832,3.764705882352941,0.316176470588235,0,,187393,2024.0,20260720174820,2026-07-20T17:48:20.005265
3754,"Adventures of Rocky and Bullwinkle, The (2000)",2000.0,18.0,False,5,Adventure,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,2.2222222222222223,2.0,1.227576655221353,0.7583145144734141,2.25,0.0277777777777776,0,,131704,17711.0,20260720174820,2026-07-20T17:48:20.005265
3755,"Perfect Storm, The (2000)",2000.0,18.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,44,3.1704545454545454,3.0,0.9701545178905832,0.9445699035105728,3.272727272727273,0.1022727272727275,0,,177971,2133.0,20260720174820,2026-07-20T17:48:20.005265
3756,"Golden Bowl, The (2000)",2000.0,18.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,200669,29946.0,20260720174820,2026-07-20T17:48:20.005265
3758,Communion (1989),1989.0,29.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,3.5,3.5,0.7071067811865476,0.4222438924245534,3.5,0.0,0,,97100,28774.0,20260720174820,2026-07-20T17:48:20.005265
3760,"Kentucky Fried Movie, The (1977)",1977.0,41.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.5,3.0,1.3228756555322954,0.5299219872716074,3.5,0.0,0,,76257,11598.0,20260720174820,2026-07-20T17:48:20.005265
3761,"Blood In, Blood Out (1993)",1993.0,25.0,False,4,Action,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,106469,9702.0,20260720174820,2026-07-20T17:48:20.005265
3763,F/X (1986),1986.0,32.0,False,3,Action,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,3.21875,3.0,0.6046693311223913,0.8424861424758776,3.625,0.40625,0,,89118,9873.0,20260720174820,2026-07-20T17:48:20.005265
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),1991.0,27.0,False,3,Action,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2.3,2.0,0.4472135954999579,0.6449907616505851,2.5,0.2000000000000001,0,,101846,16820.0,20260720174820,2026-07-20T17:48:20.005265
3765,"Hot Spot, The (1990)",1990.0,28.0,False,3,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3.0,3.0,0.0,0.4222438924245534,3.0,0.0,0,,99797,14864.0,20260720174820,2026-07-20T17:48:20.005265
3766,Missing in Action (1984),1984.0,34.0,False,2,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2.083333333333333,2.0,0.6645800679125629,0.6809690002052966,2.5,0.4166666666666665,0,,87727,15379.0,20260720174820,2026-07-20T17:48:20.005265
3767,Missing in Action 2: The Beginning (1985),1985.0,33.0,False,2,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1.6666666666666667,2.0,0.5773502691896257,0.5299219872716074,1.6666666666666667,0.0,0,,89604,12764.0,20260720174820,2026-07-20T17:48:20.005265
3768,Braddock: Missing in Action III (1988),1988.0,30.0,False,2,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.25,1.25,0.3535533905932738,0.4222438924245534,1.25,0.0,0,,94792,27352.0,20260720174820,2026-07-20T17:48:20.005265
3769,Thunderbolt and Lightfoot (1974),1974.0,44.0,False,1,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.333333333333333,3.0,0.5773502691896258,0.5299219872716074,3.333333333333333,0.0,0,,72288,8348.0,20260720174820,2026-07-20T17:48:20.005265
3770,Dreamscape (1984),1984.0,34.0,False,3,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,6,2.6666666666666665,2.5,0.816496580927726,0.6809690002052966,3.0,0.3333333333333335,0,,87175,24099.0,20260720174820,2026-07-20T17:48:20.005265
3771,The Golden Voyage of Sinbad (1973),1973.0,45.0,False,3,Action,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4.0,4.0,1.0,0.5299219872716074,4.0,0.0,0,,71569,17897.0,20260720174820,2026-07-20T17:48:20.005265
3773,House Party (1990),1990.0,28.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,2.0,1.4142135623730951,0.4222438924245534,2.0,0.0,0,,99800,16094.0,20260720174820,2026-07-20T17:48:20.005265
3774,House Party 2 (1991),1991.0,27.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0.75,0.75,0.2886751345948128,0.5981831246150687,0.5,-0.25,0,,102065,16096.0,20260720174820,2026-07-20T17:48:20.005265
3783,Croupier (1998),1998.0,20.0,False,2,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,3.954545454545455,4.0,0.5680909018170179,0.7902381441182509,3.0,-0.9545454545454546,0,,159382,12706.0,20260720174820,2026-07-20T17:48:20.005265
3784,"Kid, The (2000)",2000.0,18.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,2.590909090909091,2.5,1.300349603340998,0.7902381441182509,2.5,-0.0909090909090908,0,,219854,4244.0,20260720174820,2026-07-20T17:48:20.005265
3785,Scary Movie (2000),2000.0,18.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,2.92,3.0,1.170905806699781,0.9545781153767192,2.833333333333333,-0.0866666666666664,0,,175142,4247.0,20260720174820,2026-07-20T17:48:20.005265
3786,But I'm a Cheerleader (1999),1999.0,19.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.625,2.75,1.3768926368215255,0.5981831246150687,4.0,1.375,0,,179116,20770.0,20260720174820,2026-07-20T17:48:20.005265
3787,Shower (Xizao) (1999),1999.0,19.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0,4.0,1.4142135623730951,0.4222438924245534,4.0,0.0,0,,215369,1050.0,20260720174820,2026-07-20T17:48:20.005265
3788,Blow-Up (Blowup) (1966),1966.0,52.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,3.6666666666666665,3.75,0.6055300708194983,0.6809690002052966,4.0,0.3333333333333335,0,,60176,1052.0,20260720174820,2026-07-20T17:48:20.005265
3789,"Pawnbroker, The (1964)",1964.0,54.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,59575,20540.0,20260720174820,2026-07-20T17:48:20.005265
3790,Groove (2000),2000.0,18.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4.0,4.0,0.0,0.4222438924245534,4.0,0.0,0,,212974,23655.0,20260720174820,2026-07-20T17:48:20.005265
3791,Footloose (1984),1984.0,34.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3.1875,3.0,0.963932916061417,0.8424861424758776,2.875,-0.3125,0,,87277,1788.0,20260720174820,2026-07-20T17:48:20.005265
3792,Duel in the Sun (1946),1946.0,72.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,38499,32275.0,20260720174820,2026-07-20T17:48:20.005265
3793,X-Men (2000),2000.0,18.0,False,3,Action,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,133,3.699248120300752,4.0,0.8615082124339482,0.9934818312461506,3.590909090909091,-0.108339029391661,6,superhero,120903,36657.0,20260720174820,2026-07-20T17:48:20.005265
3794,Chuck & Buck (2000),2000.0,18.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2.5,2.5,0.7071067811865476,0.4222438924245534,2.5,0.0,0,,200530,44490.0,20260720174820,2026-07-20T17:48:20.005265
3795,"Five Senses, The (1999)",1999.0,19.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,168794,47585.0,20260720174820,2026-07-20T17:48:20.005265
3797,"In Crowd, The (2000)",2000.0,18.0,False,1,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2.6666666666666665,3.0,1.5275252316519468,0.5299219872716074,2.6666666666666665,0.0,0,,163676,36047.0,20260720174820,2026-07-20T17:48:20.005265
3798,What Lies Beneath (2000),2000.0,18.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,25,3.2,3.0,1.0103629710818451,0.894220899199343,3.1666666666666665,-0.0333333333333336,0,,161081,2655.0,20260720174820,2026-07-20T17:48:20.005265
3799,Pokémon the Movie 2000 (2000),2000.0,18.0,False,2,Animation,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.5833333333333333,1.25,1.1583033569262702,0.6809690002052966,1.5,-0.0833333333333332,0,,210234,12599.0,20260720174820,2026-07-20T17:48:20.005265
3801,Anatomy of a Murder (1959),1959.0,59.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4.0,4.0,0.0,0.5981831246150687,4.0,0.0,1,court,52561,93.0,20260720174820,2026-07-20T17:48:20.005265
3802,Freejack (1992),1992.0,26.0,False,2,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2.0,2.0,0.0,0.5981831246150687,2.0,0.0,0,,104299,9278.0,20260720174820,2026-07-20T17:48:20.005265
3806,Mackenna's Gold (1969),1969.0,49.0,False,1,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,64615,18118.0,20260720174820,2026-07-20T17:48:20.005265
3807,Sinbad and the Eye of the Tiger (1977),1977.0,41.0,False,2,Adventure,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,76716,11940.0,20260720174820,2026-07-20T17:48:20.005265
3808,"Two Women (Ciociara, La) (1960)",1960.0,58.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,54749,24167.0,20260720174820,2026-07-20T17:48:20.005265
3809,What About Bob? (1991),1991.0,27.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3.271428571428572,3.0,0.9102589898327996,0.924296858961199,3.4375,0.1660714285714286,0,,103241,10276.0,20260720174820,2026-07-20T17:48:20.005265
3810,White Sands (1992),1992.0,26.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3.0,3.0,0.0,0.5299219872716074,3.0,0.0,0,,105813,19380.0,20260720174820,2026-07-20T17:48:20.005265
3811,Breaker Morant (1980),1980.0,38.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,3.928571428571429,4.0,0.607492896293956,0.71160952576473,3.5,-0.4285714285714284,1,court,80310,13783.0,20260720174820,2026-07-20T17:48:20.005265
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),1972.0,46.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3.458333333333333,3.75,0.9876126709792598,0.8041983165674399,4.0,0.5416666666666665,0,,68555,11624.0,20260720174820,2026-07-20T17:48:20.005265
3813,Interiors (1978),1978.0,40.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4.166666666666667,4.0,0.7637626158259733,0.5299219872716074,4.166666666666667,0.0,0,,77742,15867.0,20260720174820,2026-07-20T17:48:20.005265
3814,Love and Death (1975),1975.0,43.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.222222222222222,4.5,0.8700255424092124,0.7583145144734141,5.0,0.7777777777777777,0,,73312,11686.0,20260720174820,2026-07-20T17:48:20.005265
3816,"Official Story, The (La historia oficial) (1985)",1985.0,33.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,1,missing children,89276,29263.0,20260720174820,2026-07-20T17:48:20.005265
3819,Tampopo (1985),1985.0,33.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0,4.0,1.0,0.5299219872716074,4.0,0.0,0,,92048,11830.0,20260720174820,2026-07-20T17:48:20.005265
3821,Nutty Professor II: The Klumps (2000),2000.0,18.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2.28125,2.0,0.9994790309622976,0.8424861424758776,2.5,0.21875,0,,144528,12107.0,20260720174820,2026-07-20T17:48:20.005265
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",1999.0,19.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,4.125,4.0,0.6291528696058958,0.5981831246150687,4.0,-0.125,0,,144201,10401.0,20260720174820,2026-07-20T17:48:20.005265
3823,Wonderland (1999),1999.0,19.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4.0,4.0,0.0,0.4222438924245534,4.0,0.0,0,,171865,32640.0,20260720174820,2026-07-20T17:48:20.005265
3824,Autumn in New York (2000),2000.0,18.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,2.409090909090909,2.0,1.338248516124375,0.7902381441182509,1.25,-1.1590909090909092,0,,174480,10641.0,20260720174820,2026-07-20T17:48:20.005265
3825,Coyote Ugly (2000),2000.0,18.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,29,2.7413793103448274,3.0,1.1620539824500746,0.9082323958119484,2.071428571428572,-0.6699507389162558,0,,200550,6282.0,20260720174820,2026-07-20T17:48:20.005265
3826,Hollow Man (2000),2000.0,18.0,False,3,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,39,2.2948717948717947,2.0,1.0177241684911016,0.9330219667419422,2.888888888888889,0.5940170940170941,0,,164052,9383.0,20260720174820,2026-07-20T17:48:20.005265
3827,Space Cowboys (2000),2000.0,18.0,False,4,Action,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,2.891304347826087,3.0,0.8112353337955753,0.8858037363990967,3.2,0.3086956521739132,0,,186566,5551.0,20260720174820,2026-07-20T17:48:20.005265
3830,Psycho Beach Party (2000),2000.0,18.0,False,3,Comedy,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1.5,1.5,1.4142135623730951,0.4222438924245534,1.5,0.0,0,,206226,27723.0,20260720174820,2026-07-20T17:48:20.005265
3831,Saving Grace (2000),2000.0,18.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.909090909090909,4.0,0.8312094145936335,0.7902381441182509,2.75,-1.1590909090909092,0,,195234,2360.0,20260720174820,2026-07-20T17:48:20.005265
