2026-07-18 22:13:49,729 | INFO | Starting Data Validation Pipeline Test
2026-07-19 02:23:33,669 | INFO | API data stored at F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\raw\api\products\2026\07\19\022333\products.json
2026-07-19 02:23:33,671 | INFO | ================================================================================
2026-07-19 02:23:33,671 | INFO | API INGESTION COMPLETED
2026-07-19 02:23:33,671 | INFO | ================================================================================
2026-07-19 02:23:33,673 | INFO | Metadata saved -> F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\metadata\ingestion_metadata.json
2026-07-19 02:23:33,677 | INFO | Validating API data: products.json
2026-07-19 02:23:33,699 | INFO | Validation completed: 30 valid, 0 invalid out of 30
2026-07-19 02:23:33,699 | INFO | Profiling API dataset: products
2026-07-19 02:24:01,855 | INFO | ================================================================================
2026-07-19 02:24:01,855 | INFO | DATA VALIDATION PIPELINE STARTED
2026-07-19 02:24:01,855 | INFO | ================================================================================
2026-07-19 02:24:01,855 | INFO | Starting validation for movies
2026-07-19 02:24:01,878 | INFO | Validation completed for movies: PASS (4/4 checks passed)
2026-07-19 02:24:01,878 | INFO | Starting validation for ratings
2026-07-19 02:24:01,945 | INFO | Validation completed for ratings: PASS (5/5 checks passed)
2026-07-19 02:24:01,953 | INFO | Starting validation for links
2026-07-19 02:24:01,955 | INFO | Validation completed for links: FAIL (2/4 checks passed)
2026-07-19 02:24:01,955 | INFO | Starting validation for tags
2026-07-19 02:24:01,972 | INFO | Validation completed for tags: PASS (4/4 checks passed)
2026-07-19 02:24:01,972 | INFO | ================================================================================
2026-07-19 02:24:01,972 | INFO | VALIDATION PHASE COMPLETED
2026-07-19 02:24:01,972 | INFO | ================================================================================
2026-07-19 02:24:01,972 | INFO | ================================================================================
2026-07-19 02:24:01,972 | INFO | DATA PROFILING PHASE STARTED
2026-07-19 02:24:01,972 | INFO | ================================================================================
2026-07-19 02:24:01,978 | INFO | Profiling dataset: movies
2026-07-19 02:24:02,812 | INFO | Profile generated for movies
2026-07-19 02:24:02,812 | INFO | Profiling dataset: ratings
2026-07-19 02:24:02,944 | INFO | Profile generated for ratings
2026-07-19 02:24:02,944 | INFO | Profiling dataset: links
2026-07-19 02:24:02,968 | INFO | Profile generated for links
2026-07-19 02:24:02,970 | INFO | Profiling dataset: tags
2026-07-19 02:24:03,000 | INFO | Profile generated for tags
2026-07-19 02:24:03,000 | INFO | ================================================================================
2026-07-19 02:24:03,000 | INFO | DATA PROFILING PHASE COMPLETED
2026-07-19 02:24:03,002 | INFO | ================================================================================
2026-07-19 02:24:03,002 | INFO | ================================================================================
2026-07-19 02:24:03,002 | INFO | REPORT GENERATION STARTED
2026-07-19 02:24:03,002 | INFO | ================================================================================
2026-07-19 02:24:03,002 | INFO | Generating PDF report: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\reports\DataQualityReport_20260719_022403.pdf
2026-07-19 02:24:04,048 | INFO | Report successfully generated: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\reports\DataQualityReport_20260719_022403.pdf
2026-07-19 02:24:04,048 | INFO | ================================================================================
2026-07-19 02:24:04,048 | INFO | REPORT GENERATION COMPLETED
2026-07-19 02:24:04,048 | INFO | ================================================================================
2026-07-19 02:24:04,051 | INFO | Validation results saved to: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\reports\validation_results.json
2026-07-19 02:24:04,051 | INFO | Report generated at: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\reports\DataQualityReport_20260719_022403.pdf
2026-07-19 02:24:35,431 | INFO | Cleaning dataset: movies
2026-07-19 02:24:35,431 | INFO | Cleaning dataset: movies
2026-07-19 02:24:35,455 | INFO | Cleaning completed for movies: 0 rows dropped
2026-07-19 02:24:35,455 | INFO | Cleaning dataset: ratings
2026-07-19 02:24:35,455 | INFO | Cleaning dataset: ratings
2026-07-19 02:24:35,549 | INFO | Cleaning completed for ratings: 0 rows dropped
2026-07-19 02:24:35,549 | INFO | Cleaning dataset: links
2026-07-19 02:24:35,549 | INFO | Cleaning dataset: links
2026-07-19 02:24:35,573 | INFO | Cleaning completed for links: 8 rows dropped
2026-07-19 02:24:35,573 | INFO | Cleaning dataset: tags
2026-07-19 02:24:35,573 | INFO | Cleaning dataset: tags
2026-07-19 02:24:35,587 | INFO | Cleaning completed for tags: 0 rows dropped
2026-07-19 02:24:35,587 | INFO | Preprocessing dataset: movies
2026-07-19 02:24:35,587 | INFO | Preprocessing dataset: movies
2026-07-19 02:24:35,654 | INFO | Preprocessing completed for movies
2026-07-19 02:24:35,654 | INFO | Preprocessing dataset: ratings
2026-07-19 02:24:35,654 | INFO | Preprocessing dataset: ratings
2026-07-19 02:24:35,682 | INFO | Preprocessing completed for ratings
2026-07-19 02:24:35,682 | INFO | Preprocessing dataset: links
2026-07-19 02:24:35,682 | INFO | Preprocessing dataset: links
2026-07-19 02:24:35,700 | INFO | Preprocessing completed for links
2026-07-19 02:24:35,700 | INFO | Preprocessing dataset: tags
2026-07-19 02:24:35,700 | INFO | Preprocessing dataset: tags
2026-07-19 02:24:35,722 | INFO | Preprocessing completed for tags
2026-07-19 02:24:35,760 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\data\processed\movies_processed.csv
2026-07-19 02:24:36,320 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\data\processed\ratings_processed.csv
2026-07-19 02:24:36,384 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\data\processed\links_processed.csv
2026-07-19 02:24:36,406 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\data\processed\tags_processed.csv
2026-07-19 02:24:36,406 | INFO | Running EDA for: movies
2026-07-19 02:24:36,406 | INFO | Analyzing dataset: movies
2026-07-19 02:24:37,368 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\data\plots\movies_distributions.png
2026-07-19 02:24:37,992 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\data\plots\movies_heatmap.png
2026-07-19 02:24:38,016 | WARNING | No categorical columns found in movies
2026-07-19 02:24:38,016 | INFO | Running EDA for: ratings
2026-07-19 02:24:38,016 | INFO | Analyzing dataset: ratings
2026-07-19 02:24:39,254 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\data\plots\ratings_distributions.png
2026-07-19 02:24:39,723 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\data\plots\ratings_heatmap.png
2026-07-19 02:24:39,743 | WARNING | No categorical columns found in ratings
2026-07-19 02:24:39,743 | INFO | Creating user-item interaction matrix
2026-07-19 02:24:40,301 | INFO | Interaction matrix shape: (610, 9724) (users x items)
2026-07-19 02:24:40,318 | INFO | Matrix sparsity: 98.32%
2026-07-19 02:24:42,510 | INFO | Saved sparsity plot: F:\DM4MLPROJECT\DM4ML-Group12\data\plots\interactions_sparsity.png
2026-07-19 02:24:42,521 | INFO | Running EDA for: links
2026-07-19 02:24:42,521 | INFO | Analyzing dataset: links
2026-07-19 02:24:43,175 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\data\plots\links_distributions.png
2026-07-19 02:24:43,568 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\data\plots\links_heatmap.png
2026-07-19 02:24:43,580 | WARNING | No categorical columns found in links
2026-07-19 02:24:43,580 | INFO | Running EDA for: tags
2026-07-19 02:24:43,580 | INFO | Analyzing dataset: tags
2026-07-19 02:24:44,701 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\data\plots\tags_distributions.png
2026-07-19 02:24:45,234 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\data\plots\tags_heatmap.png
2026-07-19 02:24:45,244 | WARNING | No categorical columns found in tags
2026-07-19 02:38:08,267 | INFO | Cleaning dataset: movies
2026-07-19 02:38:08,718 | INFO | Cleaning completed for movies: 0 rows dropped
2026-07-19 02:38:08,718 | INFO | Cleaning dataset: ratings
2026-07-19 02:38:08,932 | INFO | Cleaning completed for ratings: 0 rows dropped
2026-07-19 02:38:08,932 | INFO | Cleaning dataset: links
2026-07-19 02:38:09,004 | INFO | Cleaning completed for links: 8 rows dropped
2026-07-19 02:38:09,011 | INFO | Cleaning dataset: tags
2026-07-19 02:38:09,027 | INFO | Cleaning completed for tags: 0 rows dropped
2026-07-19 02:38:09,028 | INFO | Preprocessing dataset: movies
2026-07-19 02:38:09,168 | INFO | Preprocessing completed for movies
2026-07-19 02:38:09,169 | INFO | Preprocessing dataset: ratings
2026-07-19 02:38:09,237 | INFO | Preprocessing completed for ratings
2026-07-19 02:38:09,241 | INFO | Preprocessing dataset: links
2026-07-19 02:38:09,263 | INFO | Preprocessing completed for links
2026-07-19 02:38:09,266 | INFO | Preprocessing dataset: tags
2026-07-19 02:38:09,301 | INFO | Preprocessing completed for tags
2026-07-19 02:38:09,462 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\processed\movies_processed.csv
2026-07-19 02:38:11,148 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\processed\ratings_processed.csv
2026-07-19 02:38:11,214 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\processed\links_processed.csv
2026-07-19 02:38:11,230 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\processed\tags_processed.csv
2026-07-19 02:38:11,263 | INFO | Analyzing dataset: movies
2026-07-19 02:38:15,128 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\movies_distributions.png
2026-07-19 02:38:17,699 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\movies_heatmap.png
2026-07-19 02:38:17,703 | WARNING | No categorical columns found in movies
2026-07-19 02:38:17,705 | INFO | Analyzing dataset: ratings
2026-07-19 02:38:19,773 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\ratings_distributions.png
2026-07-19 02:38:21,220 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\ratings_heatmap.png
2026-07-19 02:38:21,223 | WARNING | No categorical columns found in ratings
2026-07-19 02:38:21,227 | INFO | Creating user-item interaction matrix
2026-07-19 02:38:22,419 | INFO | Interaction matrix shape: (610, 9724) (users x items)
2026-07-19 02:38:22,444 | INFO | Matrix sparsity: 98.32%
2026-07-19 02:38:27,536 | INFO | Saved sparsity plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\interactions_sparsity.png
2026-07-19 02:38:27,537 | INFO | Analyzing dataset: links
2026-07-19 02:38:29,027 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\links_distributions.png
2026-07-19 02:38:29,725 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\links_heatmap.png
2026-07-19 02:38:29,732 | WARNING | No categorical columns found in links
2026-07-19 02:38:29,734 | INFO | Analyzing dataset: tags
2026-07-19 02:38:32,179 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\tags_distributions.png
2026-07-19 02:38:34,640 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\tags_heatmap.png
2026-07-19 02:38:34,642 | WARNING | No categorical columns found in tags
2026-07-19 02:38:34,848 | INFO | Validating API data: products.json
2026-07-19 02:38:34,897 | INFO | Validation completed: 30 valid, 0 invalid out of 30
2026-07-19 02:38:34,899 | INFO | Profiling API dataset: products
2026-07-19 02:38:35,050 | INFO | Preprocessing dataset: products
2026-07-19 02:38:35,085 | INFO | Preprocessing completed for products
2026-07-19 02:38:36,424 | INFO | Cleaning dataset: movies
2026-07-19 02:38:36,492 | INFO | Cleaning completed for movies: 0 rows dropped
2026-07-19 02:38:36,495 | INFO | Cleaning dataset: ratings
2026-07-19 02:38:36,661 | INFO | Cleaning completed for ratings: 0 rows dropped
2026-07-19 02:38:36,661 | INFO | Cleaning dataset: links
2026-07-19 02:38:36,693 | INFO | Cleaning completed for links: 8 rows dropped
2026-07-19 02:38:36,697 | INFO | Cleaning dataset: tags
2026-07-19 02:38:36,715 | INFO | Cleaning completed for tags: 0 rows dropped
2026-07-19 02:38:36,715 | INFO | Preprocessing dataset: movies
2026-07-19 02:38:36,827 | INFO | Preprocessing completed for movies
2026-07-19 02:38:36,827 | INFO | Preprocessing dataset: ratings
2026-07-19 02:38:36,897 | INFO | Preprocessing completed for ratings
2026-07-19 02:38:36,897 | INFO | Preprocessing dataset: links
2026-07-19 02:38:36,926 | INFO | Preprocessing completed for links
2026-07-19 02:38:36,926 | INFO | Preprocessing dataset: tags
2026-07-19 02:38:36,964 | INFO | Preprocessing completed for tags
2026-07-19 02:38:37,014 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\processed\movies_processed.csv
2026-07-19 02:38:38,125 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\processed\ratings_processed.csv
2026-07-19 02:38:38,227 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\processed\links_processed.csv
2026-07-19 02:38:38,276 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\processed\tags_processed.csv
2026-07-19 02:38:38,298 | INFO | Analyzing dataset: movies
2026-07-19 02:38:39,823 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\movies_distributions.png
2026-07-19 02:38:39,891 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\products_distributions.png
2026-07-19 02:38:40,417 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\movies_heatmap.png
2026-07-19 02:38:40,420 | WARNING | No categorical columns found in movies
2026-07-19 02:38:40,422 | INFO | Analyzing dataset: ratings
2026-07-19 02:38:41,158 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\products_heatmap.png
2026-07-19 02:38:42,319 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\ratings_distributions.png
2026-07-19 02:38:42,860 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\ratings_heatmap.png
2026-07-19 02:38:42,860 | WARNING | No categorical columns found in ratings
2026-07-19 02:38:42,863 | INFO | Creating user-item interaction matrix
2026-07-19 02:38:43,017 | INFO | Interaction matrix shape: (610, 9724) (users x items)
2026-07-19 02:38:43,032 | INFO | Matrix sparsity: 98.32%
2026-07-19 02:38:44,800 | INFO | Saved sparsity plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\interactions_sparsity.png
2026-07-19 02:38:44,800 | INFO | Analyzing dataset: links
2026-07-19 02:38:46,211 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\links_distributions.png
2026-07-19 02:38:46,766 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\links_heatmap.png
2026-07-19 02:38:46,771 | WARNING | No categorical columns found in links
2026-07-19 02:38:46,773 | INFO | Analyzing dataset: tags
2026-07-19 02:38:48,320 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\tags_distributions.png
2026-07-19 02:38:48,881 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\tags_heatmap.png
2026-07-19 02:38:48,884 | WARNING | No categorical columns found in tags
2026-07-19 02:38:48,983 | INFO | Validating API data: products.json
2026-07-19 02:38:48,985 | INFO | Validation completed: 30 valid, 0 invalid out of 30
2026-07-19 02:38:48,985 | INFO | Profiling API dataset: products
2026-07-19 02:38:49,051 | INFO | Preprocessing dataset: products
2026-07-19 02:38:49,067 | INFO | Preprocessing completed for products
2026-07-19 02:38:52,949 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\products_distributions.png
2026-07-19 02:38:54,010 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\notebooks\RecoMart-Recommendation-Pipeline\data\plots\products_heatmap.png
2026-07-19 02:50:37,529 | INFO | Cleaning dataset: movies
2026-07-19 02:50:37,641 | INFO | Cleaning completed for movies: 0 rows dropped
2026-07-19 02:50:37,643 | INFO | Cleaning dataset: ratings
2026-07-19 02:50:37,882 | INFO | Cleaning completed for ratings: 0 rows dropped
2026-07-19 02:50:37,884 | INFO | Cleaning dataset: links
2026-07-19 02:50:37,923 | INFO | Cleaning completed for links: 8 rows dropped
2026-07-19 02:50:37,925 | INFO | Cleaning dataset: tags
2026-07-19 02:50:37,939 | INFO | Cleaning completed for tags: 0 rows dropped
2026-07-19 02:50:37,941 | INFO | Preprocessing dataset: movies
2026-07-19 02:50:38,728 | INFO | Preprocessing completed for movies
2026-07-19 02:50:38,733 | INFO | Preprocessing dataset: ratings
2026-07-19 02:50:38,820 | INFO | Preprocessing completed for ratings
2026-07-19 02:50:38,820 | INFO | Preprocessing dataset: links
2026-07-19 02:50:38,849 | INFO | Preprocessing completed for links
2026-07-19 02:50:38,852 | INFO | Preprocessing dataset: tags
2026-07-19 02:50:38,887 | INFO | Preprocessing completed for tags
2026-07-19 02:50:39,837 | INFO | Saved processed data: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\movies_processed.csv
2026-07-19 02:50:42,329 | INFO | Saved processed data: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\ratings_processed.csv
2026-07-19 02:50:42,419 | INFO | Saved processed data: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\links_processed.csv
2026-07-19 02:50:42,442 | INFO | Saved processed data: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\tags_processed.csv
2026-07-19 02:50:42,472 | INFO | Analyzing dataset: movies
2026-07-19 02:50:44,686 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\movies_distributions.png
2026-07-19 02:50:45,620 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\movies_heatmap.png
2026-07-19 02:50:45,623 | WARNING | No categorical columns found in movies
2026-07-19 02:50:45,626 | INFO | Analyzing dataset: ratings
2026-07-19 02:50:48,010 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\ratings_distributions.png
2026-07-19 02:50:49,331 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\ratings_heatmap.png
2026-07-19 02:50:49,336 | WARNING | No categorical columns found in ratings
2026-07-19 02:50:49,339 | INFO | Creating user-item interaction matrix
2026-07-19 02:50:49,512 | INFO | Interaction matrix shape: (610, 9724) (users x items)
2026-07-19 02:50:49,528 | INFO | Matrix sparsity: 98.32%
2026-07-19 02:50:52,774 | INFO | Saved sparsity plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\interactions_sparsity.png
2026-07-19 02:50:52,778 | INFO | Analyzing dataset: links
2026-07-19 02:50:54,054 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\links_distributions.png
2026-07-19 02:50:55,002 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\links_heatmap.png
2026-07-19 02:50:55,002 | WARNING | No categorical columns found in links
2026-07-19 02:50:55,013 | INFO | Analyzing dataset: tags
2026-07-19 02:50:56,949 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\tags_distributions.png
2026-07-19 02:50:57,843 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\tags_heatmap.png
2026-07-19 02:50:57,843 | WARNING | No categorical columns found in tags
2026-07-19 02:50:58,265 | INFO | Validating API data: products.json
2026-07-19 02:50:58,342 | INFO | Validation completed: 30 valid, 0 invalid out of 30
2026-07-19 02:50:58,349 | INFO | Profiling API dataset: products
2026-07-19 02:50:58,417 | INFO | Preprocessing dataset: products
2026-07-19 02:50:58,445 | INFO | Preprocessing completed for products
2026-07-19 02:51:01,864 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\products_distributions.png
2026-07-19 02:51:03,329 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\products_heatmap.png
2026-07-19 02:52:09,068 | INFO | Cleaning dataset: movies
2026-07-19 02:52:09,184 | INFO | Cleaning completed for movies: 0 rows dropped
2026-07-19 02:52:09,189 | INFO | Cleaning dataset: ratings
2026-07-19 02:52:09,363 | INFO | Cleaning completed for ratings: 0 rows dropped
2026-07-19 02:52:09,363 | INFO | Cleaning dataset: links
2026-07-19 02:52:09,424 | INFO | Cleaning completed for links: 8 rows dropped
2026-07-19 02:52:09,424 | INFO | Cleaning dataset: tags
2026-07-19 02:52:09,439 | INFO | Cleaning completed for tags: 0 rows dropped
2026-07-19 02:52:09,441 | INFO | Preprocessing dataset: movies
2026-07-19 02:52:09,519 | INFO | Preprocessing completed for movies
2026-07-19 02:52:09,522 | INFO | Preprocessing dataset: ratings
2026-07-19 02:52:09,562 | INFO | Preprocessing completed for ratings
2026-07-19 02:52:09,564 | INFO | Preprocessing dataset: links
2026-07-19 02:52:09,570 | INFO | Preprocessing completed for links
2026-07-19 02:52:09,570 | INFO | Preprocessing dataset: tags
2026-07-19 02:52:09,624 | INFO | Preprocessing completed for tags
2026-07-19 02:52:09,673 | INFO | Saved processed data: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\movies_processed.csv
2026-07-19 02:52:10,592 | INFO | Saved processed data: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\ratings_processed.csv
2026-07-19 02:52:10,652 | INFO | Saved processed data: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\links_processed.csv
2026-07-19 02:52:10,675 | INFO | Saved processed data: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\tags_processed.csv
2026-07-19 02:52:10,852 | INFO | Analyzing dataset: movies
2026-07-19 02:52:11,902 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\movies_distributions.png
2026-07-19 02:52:12,462 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\movies_heatmap.png
2026-07-19 02:52:12,462 | WARNING | No categorical columns found in movies
2026-07-19 02:52:13,249 | INFO | Analyzing dataset: ratings
2026-07-19 02:52:15,070 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\ratings_distributions.png
2026-07-19 02:52:15,465 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\ratings_heatmap.png
2026-07-19 02:52:15,469 | WARNING | No categorical columns found in ratings
2026-07-19 02:52:15,469 | INFO | Creating user-item interaction matrix
2026-07-19 02:52:15,667 | INFO | Interaction matrix shape: (610, 9724) (users x items)
2026-07-19 02:52:15,699 | INFO | Matrix sparsity: 98.32%
2026-07-19 02:52:17,542 | INFO | Saved sparsity plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\interactions_sparsity.png
2026-07-19 02:52:17,550 | INFO | Analyzing dataset: links
2026-07-19 02:52:18,591 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\links_distributions.png
2026-07-19 02:52:19,860 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\links_heatmap.png
2026-07-19 02:52:19,861 | WARNING | No categorical columns found in links
2026-07-19 02:52:19,863 | INFO | Analyzing dataset: tags
2026-07-19 02:52:22,113 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\tags_distributions.png
2026-07-19 02:52:22,775 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\tags_heatmap.png
2026-07-19 02:52:22,781 | WARNING | No categorical columns found in tags
2026-07-19 02:52:22,965 | INFO | Validating API data: products.json
2026-07-19 02:52:22,972 | INFO | Validation completed: 30 valid, 0 invalid out of 30
2026-07-19 02:52:22,972 | INFO | Profiling API dataset: products
2026-07-19 02:52:23,060 | INFO | Preprocessing dataset: products
2026-07-19 02:52:23,104 | INFO | Preprocessing completed for products
